Taxon	Mnemonic	Scientific name	Common name	Synonym	Other Names	Reviewed	Rank	Lineage	Parent	Virus hosts
2491872		Escherichia coli O6:H31						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2603286		Escherichia coli O6:H34						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1481455		Escherichia coli O6:HN				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
861911		Escherichia coli O6:HNM				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
362663	ECOL5	Escherichia coli O6:K15:H31 (strain 536 / UPEC)			Escherichia coli 536; Escherichia coli str. 536; Escherichia coli strain 536	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2162916		Escherichia coli O7						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100507		Escherichia coli O70:H25						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
735330		Escherichia coli O70:NM				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2170725		Escherichia coli O73						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067425		Escherichia coli O74						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2027298		Escherichia coli O74:H8						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2072462		Escherichia coli O75						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
735325		Escherichia coli O75:H2				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2072463		Escherichia coli O78						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
316401	ECOH1	Escherichia coli O78:H11 (strain H10407 / ETEC)			Escherichia coli ETEC H10407; Escherichia coli ETEC str. H10407; Escherichia coli ETEC strain H10407; Escherichia coli H10407; Escherichia coli strain H10407	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446755		Escherichia coli O78:H12						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446756		Escherichia coli O78:H12 str. 00-3279			Escherichia coli 00-3279			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446755	
2100497		Escherichia coli O78:H42						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1204723		Escherichia coli O78:H9						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067431		Escherichia coli O79						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100512		Escherichia coli O79:H40						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446757		Escherichia coli O79:H7						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446760		Escherichia coli O79:H7 str. 06-3501			Escherichia coli 06-3501			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446757	
2100485		Escherichia coli O7:H18						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2810404		Escherichia coli O7:H4				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2491682		Escherichia coli O7:H7						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1072458		Escherichia coli O7:K1						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1072459		Escherichia coli O7:K1 str. CE10			Escherichia coli O7:K1 strain CE10	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1072458	
585057	ECO7I	Escherichia coli O7:K1 (strain IAI39 / ExPEC)			Escherichia coli IAI39	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1010796		Escherichia coli O8						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1010806		Escherichia coli O8 str. G3404-41						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1010796	
585034	ECO8A	Escherichia coli O8 (strain IAI1)			Escherichia coli IAI1; Escherichia coli str. IAI1; Escherichia coli strain IAI1	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2605620		Escherichia coli O80:H26						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100514		Escherichia coli O80:H45						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
585397	ECO81	Escherichia coli O81 (strain ED1a)			Escherichia coli ED1a; Escherichia coli str. ED1a; Escherichia coli strain ED1a	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446758		Escherichia coli O81:NM						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446761		Escherichia coli O81:NM str. 02-3012			Escherichia coli 02-3012			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446758	
2079164		Escherichia coli O83						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
685037		Escherichia coli O83:H1						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
685038	ECO8N	Escherichia coli O83:H1 (strain NRG 857C / AIEC)			Escherichia coli O83:H1 str. NRG 857C; Escherichia coli O83:H1 strain NRG 857C	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	685037	
2491685		Escherichia coli O83:H15						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100501		Escherichia coli O83:H28						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100482		Escherichia coli O83:H31						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
577673		Escherichia coli O84:H-				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2697517		Escherichia coli O84:H7				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2848143		Escherichia coli O85:H1						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100515		Escherichia coli O85:H32						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2162909		Escherichia coli O86						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
397452		Escherichia coli O86a:H34				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
397451		Escherichia coli O86a:H40				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2170736		Escherichia coli O86:H18				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446759		Escherichia coli O86:H34						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446762		Escherichia coli O86:H34 str. 99-3124			Escherichia coli 99-3124			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446759	
2100518		Escherichia coli O86:H8						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067423		Escherichia coli O88:H1						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2079165		Escherichia coli O88:H4						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2735160		Escherichia coli O89:H9				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2810405		Escherichia coli O89m:H10				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2810406		Escherichia coli O89m:H9				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2491684		Escherichia coli O8:H10						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2027294		Escherichia coli O8:H19						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2079161		Escherichia coli O8:H21						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2027295		Escherichia coli O8:H28						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100513		Escherichia coli O8:H31						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2067422		Escherichia coli O8:H36						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2079162		Escherichia coli O8:H49						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2027293		Escherichia coli O8:H8						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2079163		Escherichia coli O8:H9						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1010797		Escherichia coli O9						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1010807		Escherichia coli O9 str. Bi316-42						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1010797	
577674		Escherichia coli O90:H8				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1055539		Escherichia coli O91				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1055545		Escherichia coli O91 str. RM7190			Escherichia coli O91 strain RM7190			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1055539	
1427360		Escherichia coli O91:H14						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446763		Escherichia coli O91:H14 str. 06-3691			Escherichia coli 06-3691			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1427360	
1446764		Escherichia coli O91:H14 str. 2009C-3227			Escherichia coli 2009C-3227			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1427360	
1427361		Escherichia coli O91:H14 str. E5786-13						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1427360	
577675		Escherichia coli O91:H21				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446765		Escherichia coli O91:H21 str. 2009C-3740			Escherichia coli 2009C-3740			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	577675	
1446766		Escherichia coli O91:H21 str. 2009C-4646			Escherichia coli 2009C-4646			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	577675	
1078030		Escherichia coli O91:H21 str. B2F1			Escherichia coli O91:H21 strain B2F1; Escherichia coli STEC_B2F1	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	577675	
2100495		Escherichia coli O91:H28						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446767		Escherichia coli O91:NM						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1446768		Escherichia coli O91:NM str. 2009C-3745			Escherichia coli 2009C-3745			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1446767	
2100503		Escherichia coli O96						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2100490		Escherichia coli O99:H27						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
2778657		Escherichia coli O9:H10						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
331112	ECOHS	Escherichia coli O9:H4 (strain HS)			Escherichia coli HS; Escherichia coli str. HS; Escherichia coli strain HS	reviewed		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
577676		Escherichia coli O9:H51				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1134453		Escherichia coli OK1114			Escherichia coli str. OK1114; Escherichia coli strain OK1114			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
670904		Escherichia coli OK1180			Escherichia coli 1180; Escherichia coli str. OK1180; Escherichia coli strain OK1180	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
670905		Escherichia coli OK1357			Escherichia coli 1357; Escherichia coli str. OK1357; Escherichia coli strain OK1357	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
577677		Escherichia coli ONT:H-				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
735327		Escherichia coli ONT:H10				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
577678		Escherichia coli ONT:H25				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1306399		Escherichia coli ONT:H33						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1090930		Escherichia coli ONT:H33 str. C48/93			Escherichia coli O111:B4 str. C48/93; Escherichia coli ONT:H33 strain C48/93			Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	1306399	
637912		Escherichia coli OP50			Escherichia coli str. OP50; Escherichia coli strain OP50	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
655817	ECOAB	Escherichia coli OR:K5:H- (strain ABU 83972)			Escherichia coli ABU 83972; Escherichia coli str. ABU 83972; Escherichia coli strain ABU 83972	annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626530		Escherichia coli Orough:H12				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626536		Escherichia coli Orough:H19				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626533		Escherichia coli Orough:H34				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626535		Escherichia coli Orough:H37				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
626532		Escherichia coli Orough:H9				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
397449		Escherichia coli OUT:H12				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1017261		Escherichia coli OUT:H18						Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
244316		Escherichia coli OUT:H45				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
397450		Escherichia coli OUT:H6				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
244324		Escherichia coli OUT:H7				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
1481456		Escherichia coli OUT:HN				annotated		Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	
